site_id,site_name,catchment,service_id,service_line,service_group,unit_id,unit_name,capacity,physical_beds,staffed_beds,effective_beds,effective_beds_lost,census,occupancy_pct,staffing_gap_pct,ed_boarders,ed_admissions_awaiting_bed,consult_bottleneck_count,transfer_in_requests,transfer_out_requests,discharge_barriers,predicted_admissions_24h,predicted_discharges_24h,rn_required,rn_available,staffing_gap_hours,required_hours,available_hours,allied_health_gap_hours,hr_risk_index,variable_staffing_cost_k,resource_ceiling_k,margin_pressure_k,respiratory_context_index,aqhi_smoke_index,school_calendar_pressure,open_data_adjustment,source_readiness,classification,confidence,tone,lineage_panel_id,source_ids,model_ids,warning_ids,caveat
SITE_ACH_INSPIRED,Alberta Children's-inspired,South provincial catchment,short_stay,Short stay,short stay,SITE_ACH_INSPIRED_SHORT_STAY,Short stay unit,20,20,18,17,1,14,0.824,0.043,4,4,1,0,0,3,4,2,86.4,81.9,4.5,102.8,98.3,3.0,0.198,0.9,11.9,0,0.474,4.94,0,0.036,ready,derived,medium-high,good,PANEL_INPATIENT_COMMAND,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION","INPT_OCCUPANCY_FORECAST,PICU_NICU_PRESSURE,DISCHARGE_BARRIER_RISK",,Synthetic aggregate unit posture; not validated for clinical decision-making.
SITE_ACH_INSPIRED,Alberta Children's-inspired,South provincial catchment,procedural_recovery,Procedural recovery,procedural,SITE_ACH_INSPIRED_PROCEDURAL_RECOVERY,Procedural recovery unit,18,18,17,16,1,13,0.812,0.02,3,3,1,0,0,2,4,2,81.6,79.6,2.0,97.0,95.0,2.0,0.104,0.4,11.8,0,0.474,4.94,0,0.03,review,derived,medium,good,PANEL_INPATIENT_COMMAND,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION","INPT_OCCUPANCY_FORECAST,PICU_NICU_PRESSURE,DISCHARGE_BARRIER_RISK",,Synthetic aggregate unit posture; not validated for clinical decision-making.
SITE_PROV_NETWORK,Provincial pediatric network,Network aggregate,general_pediatrics,General pediatrics,acute medicine,SITE_PROV_NETWORK_GENERAL_PEDIATRICS,General pediatrics unit,24,24,21,19,2,19,1.0,0.142,8,8,4,1,0,4,5,2,100.8,83.5,17.3,121.0,103.7,3.9,0.532,3.7,13.7,0,0.474,4.94,0,0.043,ready,derived,medium-high,high,PANEL_INPATIENT_COMMAND,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION","INPT_OCCUPANCY_FORECAST,PICU_NICU_PRESSURE,DISCHARGE_BARRIER_RISK",WARN_SITE_PROV_NETWORK_GENERAL_PEDIATRICS_HR,Synthetic aggregate unit posture; not validated for clinical decision-making.
SITE_PROV_NETWORK,Provincial pediatric network,Network aggregate,respiratory,Respiratory,acute medicine,SITE_PROV_NETWORK_RESPIRATORY,Respiratory unit,21,21,19,17,2,18,1.059,0.238,11,11,6,2,0,4,5,2,91.2,65.0,26.2,109.8,83.6,4.4,0.85,7.6,13.3,0,0.474,4.94,0,0.058,review,derived,medium,high,PANEL_INPATIENT_COMMAND,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION","INPT_OCCUPANCY_FORECAST,PICU_NICU_PRESSURE,DISCHARGE_BARRIER_RISK","WARN_SITE_PROV_NETWORK_RESPIRATORY_OCCUPANCY,WARN_SITE_PROV_NETWORK_RESPIRATORY_HR",Synthetic aggregate unit posture; not validated for clinical decision-making.
SITE_PROV_NETWORK,Provincial pediatric network,Network aggregate,surgery,Surgery,surgical,SITE_PROV_NETWORK_SURGERY,Surgery unit,18,18,16,15,1,14,0.933,0.124,6,6,3,1,0,2,4,2,76.8,65.3,11.5,92.0,80.5,2.2,0.441,2.6,12.8,0,0.474,4.94,0,0.033,ready,derived,medium-high,good,PANEL_INPATIENT_COMMAND,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION","INPT_OCCUPANCY_FORECAST,PICU_NICU_PRESSURE,DISCHARGE_BARRIER_RISK",WARN_SITE_PROV_NETWORK_SURGERY_HR,Synthetic aggregate unit posture; not validated for clinical decision-making.
SITE_PROV_NETWORK,Provincial pediatric network,Network aggregate,picu,PICU,critical care,SITE_PROV_NETWORK_PICU,PICU unit,11,11,10,9,1,10,1.111,0.21,9,9,6,3,0,2,4,1,48.0,33.8,14.2,58.0,43.8,2.3,0.718,5.7,11.7,0,0.474,4.94,0,0.038,review,derived,medium,high,PANEL_INPATIENT_COMMAND,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION","INPT_OCCUPANCY_FORECAST,PICU_NICU_PRESSURE,DISCHARGE_BARRIER_RISK","WARN_SITE_PROV_NETWORK_PICU_OCCUPANCY,WARN_SITE_PROV_NETWORK_PICU_HR",Synthetic aggregate unit posture; not validated for clinical decision-making.
SITE_PROV_NETWORK,Provincial pediatric network,Network aggregate,nicu,NICU,critical care,SITE_PROV_NETWORK_NICU,NICU unit,17,17,16,14,2,14,1.0,0.153,7,7,4,2,0,3,4,2,76.8,60.6,16.2,92.0,75.8,2.7,0.544,4.0,12.8,0,0.474,4.94,0,0.03,ready,derived,medium-high,watch,PANEL_INPATIENT_COMMAND,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION","INPT_OCCUPANCY_FORECAST,PICU_NICU_PRESSURE,DISCHARGE_BARRIER_RISK","WARN_SITE_PROV_NETWORK_NICU_OCCUPANCY,WARN_SITE_PROV_NETWORK_NICU_HR",Synthetic aggregate unit posture; not validated for clinical decision-making.
SITE_PROV_NETWORK,Provincial pediatric network,Network aggregate,cardiology,Cardiology,medical specialty,SITE_PROV_NETWORK_CARDIOLOGY,Cardiology unit,12,12,11,10,1,9,0.9,0.105,6,6,4,2,0,2,3,1,52.8,46.1,6.7,63.0,56.3,2.1,0.378,2.2,11.9,0,0.474,4.94,0,0.031,ready,derived,medium-high,good,PANEL_INPATIENT_COMMAND,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION","INPT_OCCUPANCY_FORECAST,PICU_NICU_PRESSURE,DISCHARGE_BARRIER_RISK",,Synthetic aggregate unit posture; not validated for clinical decision-making.
SITE_PROV_NETWORK,Provincial pediatric network,Network aggregate,oncology,Oncology,medical specialty,SITE_PROV_NETWORK_ONCOLOGY,Oncology unit,14,14,12,11,1,10,0.909,0.143,6,6,3,1,0,2,3,1,57.6,47.6,10.0,68.8,58.8,2.0,0.498,2.4,12.1,0,0.474,4.94,0,0.028,ready,derived,medium-high,watch,PANEL_INPATIENT_COMMAND,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION","INPT_OCCUPANCY_FORECAST,PICU_NICU_PRESSURE,DISCHARGE_BARRIER_RISK",WARN_SITE_PROV_NETWORK_ONCOLOGY_HR,Synthetic aggregate unit posture; not validated for clinical decision-making.
SITE_PROV_NETWORK,Provincial pediatric network,Network aggregate,neurology,Neurology,medical specialty,SITE_PROV_NETWORK_NEUROLOGY,Neurology unit,12,12,11,10,1,9,0.9,0.039,6,6,3,1,0,2,3,1,52.8,50.3,2.5,63.0,60.5,2.1,0.167,0.9,11.9,0,0.474,4.94,0,0.033,ready,derived,medium-high,good,PANEL_INPATIENT_COMMAND,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION","INPT_OCCUPANCY_FORECAST,PICU_NICU_PRESSURE,DISCHARGE_BARRIER_RISK",,Synthetic aggregate unit posture; not validated for clinical decision-making.
SITE_PROV_NETWORK,Provincial pediatric network,Network aggregate,mental_health,Mental health,mental health,SITE_PROV_NETWORK_MENTAL_HEALTH,Mental health unit,15,15,14,13,1,12,0.923,0.123,6,6,3,1,0,3,4,1,67.2,57.2,10.0,80.4,70.4,2.6,0.446,2.4,12.4,0,0.474,4.94,0,0.026,ready,derived,medium-high,watch,PANEL_INPATIENT_COMMAND,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION","INPT_OCCUPANCY_FORECAST,PICU_NICU_PRESSURE,DISCHARGE_BARRIER_RISK",WARN_SITE_PROV_NETWORK_MENTAL_HEALTH_HR,Synthetic aggregate unit posture; not validated for clinical decision-making.
SITE_PROV_NETWORK,Provincial pediatric network,Network aggregate,complex_care,Complex care,complex care,SITE_PROV_NETWORK_COMPLEX_CARE,Complex care unit,14,14,12,11,1,11,1.0,0.148,8,8,4,1,0,3,4,1,57.6,47.3,10.3,69.2,58.9,3.1,0.536,2.4,12.1,0,0.474,4.94,0,0.04,ready,derived,medium-high,high,PANEL_INPATIENT_COMMAND,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION","INPT_OCCUPANCY_FORECAST,PICU_NICU_PRESSURE,DISCHARGE_BARRIER_RISK",WARN_SITE_PROV_NETWORK_COMPLEX_CARE_HR,Synthetic aggregate unit posture; not validated for clinical decision-making.
SITE_PROV_NETWORK,Provincial pediatric network,Network aggregate,short_stay,Short stay,short stay,SITE_PROV_NETWORK_SHORT_STAY,Short stay unit,14,14,13,12,1,10,0.833,0.055,5,5,3,1,0,2,4,1,62.4,58.3,4.1,74.2,70.1,2.3,0.222,1.2,12.2,0,0.474,4.94,0,0.036,ready,derived,medium-high,good,PANEL_INPATIENT_COMMAND,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION","INPT_OCCUPANCY_FORECAST,PICU_NICU_PRESSURE,DISCHARGE_BARRIER_RISK",,Synthetic aggregate unit posture; not validated for clinical decision-making.
SITE_PROV_NETWORK,Provincial pediatric network,Network aggregate,procedural_recovery,Procedural recovery,procedural,SITE_PROV_NETWORK_PROCEDURAL_RECOVERY,Procedural recovery unit,12,12,11,10,1,8,0.8,0.02,4,4,1,0,0,1,3,1,52.8,51.5,1.3,62.6,61.3,1.3,0.09,0.2,11.9,0,0.474,4.94,0,0.03,review,derived,medium,good,PANEL_INPATIENT_COMMAND,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION","INPT_OCCUPANCY_FORECAST,PICU_NICU_PRESSURE,DISCHARGE_BARRIER_RISK",,Synthetic aggregate unit posture; not validated for clinical decision-making.
