bed_id,unit_id,site_id,is_isolation_capable,is_monitored,synthetic_demo
SITE_ACH_INSPIRED_GEN_BED_016,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_GEN_BED_017,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_GEN_BED_018,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_GEN_BED_019,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_GEN_BED_020,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_GEN_BED_021,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_GEN_BED_022,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_GEN_BED_023,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_GEN_BED_024,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_GEN_BED_025,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_GEN_BED_026,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_GEN_BED_027,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_GEN_BED_028,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_GEN_BED_029,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_GEN_BED_030,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_GEN_BED_031,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_GEN_BED_032,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_GEN_BED_033,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_GEN_BED_034,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_GEN_BED_035,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_GEN_BED_036,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_GEN_BED_037,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_GEN_BED_038,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_GEN_BED_039,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_GEN_BED_040,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_GEN_BED_041,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_GEN_BED_042,SITE_ACH_INSPIRED_GEN,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_RESP_BED_001,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_RESP_BED_002,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_RESP_BED_003,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_RESP_BED_004,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_RESP_BED_005,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_RESP_BED_006,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_RESP_BED_007,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_RESP_BED_008,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_RESP_BED_009,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_RESP_BED_010,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_RESP_BED_011,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_RESP_BED_012,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_RESP_BED_013,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_RESP_BED_014,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_RESP_BED_015,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_RESP_BED_016,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_RESP_BED_017,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_RESP_BED_018,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_RESP_BED_019,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_RESP_BED_020,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_RESP_BED_021,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_RESP_BED_022,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_RESP_BED_023,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_RESP_BED_024,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_RESP_BED_025,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_RESP_BED_026,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_RESP_BED_027,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_RESP_BED_028,SITE_ACH_INSPIRED_RESP,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_001,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_002,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_003,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_004,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_005,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_006,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_SURG_BED_007,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_SURG_BED_008,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_009,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_010,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_SURG_BED_011,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_SURG_BED_012,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_013,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_014,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_015,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_016,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_017,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_018,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_SURG_BED_019,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_020,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_021,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_022,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_023,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_024,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_025,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_026,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_027,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_028,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_029,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_030,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_SURG_BED_031,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_032,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_033,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_SURG_BED_034,SITE_ACH_INSPIRED_SURG,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_PICU_BED_001,SITE_ACH_INSPIRED_PICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_PICU_BED_002,SITE_ACH_INSPIRED_PICU,SITE_ACH_INSPIRED,True,True,True
SITE_ACH_INSPIRED_PICU_BED_003,SITE_ACH_INSPIRED_PICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_PICU_BED_004,SITE_ACH_INSPIRED_PICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_PICU_BED_005,SITE_ACH_INSPIRED_PICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_PICU_BED_006,SITE_ACH_INSPIRED_PICU,SITE_ACH_INSPIRED,True,True,True
SITE_ACH_INSPIRED_PICU_BED_007,SITE_ACH_INSPIRED_PICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_PICU_BED_008,SITE_ACH_INSPIRED_PICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_PICU_BED_009,SITE_ACH_INSPIRED_PICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_PICU_BED_010,SITE_ACH_INSPIRED_PICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_PICU_BED_011,SITE_ACH_INSPIRED_PICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_PICU_BED_012,SITE_ACH_INSPIRED_PICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_PICU_BED_013,SITE_ACH_INSPIRED_PICU,SITE_ACH_INSPIRED,True,True,True
SITE_ACH_INSPIRED_PICU_BED_014,SITE_ACH_INSPIRED_PICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_PICU_BED_015,SITE_ACH_INSPIRED_PICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_PICU_BED_016,SITE_ACH_INSPIRED_PICU,SITE_ACH_INSPIRED,True,True,True
SITE_ACH_INSPIRED_PICU_BED_017,SITE_ACH_INSPIRED_PICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_PICU_BED_018,SITE_ACH_INSPIRED_PICU,SITE_ACH_INSPIRED,True,True,True
SITE_ACH_INSPIRED_PICU_BED_019,SITE_ACH_INSPIRED_PICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_PICU_BED_020,SITE_ACH_INSPIRED_PICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_001,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_002,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_003,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_004,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_005,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_006,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_007,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,True,True,True
SITE_ACH_INSPIRED_NICU_BED_008,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_009,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_010,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,True,True,True
SITE_ACH_INSPIRED_NICU_BED_011,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_012,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_013,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_014,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_015,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_016,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_017,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_018,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_019,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_020,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,True,True,True
SITE_ACH_INSPIRED_NICU_BED_021,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_022,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_023,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,True,True,True
SITE_ACH_INSPIRED_NICU_BED_024,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,True,True,True
SITE_ACH_INSPIRED_NICU_BED_025,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_026,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,True,True,True
SITE_ACH_INSPIRED_NICU_BED_027,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_028,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_029,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_030,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_031,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_032,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_033,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_034,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_NICU_BED_035,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,True,True,True
SITE_ACH_INSPIRED_NICU_BED_036,SITE_ACH_INSPIRED_NICU,SITE_ACH_INSPIRED,False,True,True
SITE_ACH_INSPIRED_MH_BED_001,SITE_ACH_INSPIRED_MH,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_MH_BED_002,SITE_ACH_INSPIRED_MH,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_MH_BED_003,SITE_ACH_INSPIRED_MH,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_MH_BED_004,SITE_ACH_INSPIRED_MH,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_MH_BED_005,SITE_ACH_INSPIRED_MH,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_MH_BED_006,SITE_ACH_INSPIRED_MH,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_MH_BED_007,SITE_ACH_INSPIRED_MH,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_MH_BED_008,SITE_ACH_INSPIRED_MH,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_MH_BED_009,SITE_ACH_INSPIRED_MH,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_MH_BED_010,SITE_ACH_INSPIRED_MH,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_MH_BED_011,SITE_ACH_INSPIRED_MH,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_MH_BED_012,SITE_ACH_INSPIRED_MH,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_MH_BED_013,SITE_ACH_INSPIRED_MH,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_MH_BED_014,SITE_ACH_INSPIRED_MH,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_MH_BED_015,SITE_ACH_INSPIRED_MH,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_MH_BED_016,SITE_ACH_INSPIRED_MH,SITE_ACH_INSPIRED,True,False,True
SITE_ACH_INSPIRED_MH_BED_017,SITE_ACH_INSPIRED_MH,SITE_ACH_INSPIRED,False,False,True
SITE_ACH_INSPIRED_MH_BED_018,SITE_ACH_INSPIRED_MH,SITE_ACH_INSPIRED,False,False,True
SITE_PROV_NETWORK_GEN_BED_001,SITE_PROV_NETWORK_GEN,SITE_PROV_NETWORK,True,False,True
SITE_PROV_NETWORK_GEN_BED_002,SITE_PROV_NETWORK_GEN,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_GEN_BED_003,SITE_PROV_NETWORK_GEN,SITE_PROV_NETWORK,True,False,True
SITE_PROV_NETWORK_GEN_BED_004,SITE_PROV_NETWORK_GEN,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_GEN_BED_005,SITE_PROV_NETWORK_GEN,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_GEN_BED_006,SITE_PROV_NETWORK_GEN,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_GEN_BED_007,SITE_PROV_NETWORK_GEN,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_GEN_BED_008,SITE_PROV_NETWORK_GEN,SITE_PROV_NETWORK,True,False,True
SITE_PROV_NETWORK_GEN_BED_009,SITE_PROV_NETWORK_GEN,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_GEN_BED_010,SITE_PROV_NETWORK_GEN,SITE_PROV_NETWORK,True,False,True
SITE_PROV_NETWORK_GEN_BED_011,SITE_PROV_NETWORK_GEN,SITE_PROV_NETWORK,True,False,True
SITE_PROV_NETWORK_GEN_BED_012,SITE_PROV_NETWORK_GEN,SITE_PROV_NETWORK,True,False,True
SITE_PROV_NETWORK_GEN_BED_013,SITE_PROV_NETWORK_GEN,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_GEN_BED_014,SITE_PROV_NETWORK_GEN,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_GEN_BED_015,SITE_PROV_NETWORK_GEN,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_GEN_BED_016,SITE_PROV_NETWORK_GEN,SITE_PROV_NETWORK,True,False,True
SITE_PROV_NETWORK_GEN_BED_017,SITE_PROV_NETWORK_GEN,SITE_PROV_NETWORK,True,False,True
SITE_PROV_NETWORK_GEN_BED_018,SITE_PROV_NETWORK_GEN,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_GEN_BED_019,SITE_PROV_NETWORK_GEN,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_RESP_BED_001,SITE_PROV_NETWORK_RESP,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_RESP_BED_002,SITE_PROV_NETWORK_RESP,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_RESP_BED_003,SITE_PROV_NETWORK_RESP,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_RESP_BED_004,SITE_PROV_NETWORK_RESP,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_RESP_BED_005,SITE_PROV_NETWORK_RESP,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_RESP_BED_006,SITE_PROV_NETWORK_RESP,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_RESP_BED_007,SITE_PROV_NETWORK_RESP,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_RESP_BED_008,SITE_PROV_NETWORK_RESP,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_RESP_BED_009,SITE_PROV_NETWORK_RESP,SITE_PROV_NETWORK,True,False,True
SITE_PROV_NETWORK_RESP_BED_010,SITE_PROV_NETWORK_RESP,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_RESP_BED_011,SITE_PROV_NETWORK_RESP,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_RESP_BED_012,SITE_PROV_NETWORK_RESP,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_RESP_BED_013,SITE_PROV_NETWORK_RESP,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_SURG_BED_001,SITE_PROV_NETWORK_SURG,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_SURG_BED_002,SITE_PROV_NETWORK_SURG,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_SURG_BED_003,SITE_PROV_NETWORK_SURG,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_SURG_BED_004,SITE_PROV_NETWORK_SURG,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_SURG_BED_005,SITE_PROV_NETWORK_SURG,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_SURG_BED_006,SITE_PROV_NETWORK_SURG,SITE_PROV_NETWORK,True,False,True
SITE_PROV_NETWORK_SURG_BED_007,SITE_PROV_NETWORK_SURG,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_SURG_BED_008,SITE_PROV_NETWORK_SURG,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_SURG_BED_009,SITE_PROV_NETWORK_SURG,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_SURG_BED_010,SITE_PROV_NETWORK_SURG,SITE_PROV_NETWORK,True,False,True
SITE_PROV_NETWORK_SURG_BED_011,SITE_PROV_NETWORK_SURG,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_SURG_BED_012,SITE_PROV_NETWORK_SURG,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_SURG_BED_013,SITE_PROV_NETWORK_SURG,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_SURG_BED_014,SITE_PROV_NETWORK_SURG,SITE_PROV_NETWORK,True,False,True
SITE_PROV_NETWORK_SURG_BED_015,SITE_PROV_NETWORK_SURG,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_PICU_BED_001,SITE_PROV_NETWORK_PICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_PICU_BED_002,SITE_PROV_NETWORK_PICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_PICU_BED_003,SITE_PROV_NETWORK_PICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_PICU_BED_004,SITE_PROV_NETWORK_PICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_PICU_BED_005,SITE_PROV_NETWORK_PICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_PICU_BED_006,SITE_PROV_NETWORK_PICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_PICU_BED_007,SITE_PROV_NETWORK_PICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_PICU_BED_008,SITE_PROV_NETWORK_PICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_PICU_BED_009,SITE_PROV_NETWORK_PICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_NICU_BED_001,SITE_PROV_NETWORK_NICU,SITE_PROV_NETWORK,True,True,True
SITE_PROV_NETWORK_NICU_BED_002,SITE_PROV_NETWORK_NICU,SITE_PROV_NETWORK,False,True,True
