workload_id,site_id,unit_id,ts_hour,acuity_weighted_workload_index,synthetic_demo
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012214,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-22T14:00:00,1.0,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012215,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-22T15:00:00,1.0,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012216,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-22T16:00:00,1.033,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012217,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-22T17:00:00,0.897,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012218,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-22T18:00:00,0.9,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012219,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-22T19:00:00,0.931,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012220,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-22T20:00:00,0.906,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012221,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-22T21:00:00,1.033,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012222,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-22T22:00:00,0.935,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012223,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-22T23:00:00,0.774,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012300,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T00:00:00,0.839,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012301,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T01:00:00,0.897,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012302,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T02:00:00,0.8,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012303,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T03:00:00,0.931,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012304,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T04:00:00,0.906,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012305,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T05:00:00,0.833,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012306,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T06:00:00,0.871,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012307,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T07:00:00,0.9,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012308,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T08:00:00,0.867,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012309,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T09:00:00,0.828,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012310,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T10:00:00,0.893,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012311,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T11:00:00,1.033,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012312,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T12:00:00,0.857,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012313,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T13:00:00,0.786,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012314,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T14:00:00,1.097,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012315,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T15:00:00,1.138,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012316,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T16:00:00,0.967,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012317,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T17:00:00,1.034,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012318,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T18:00:00,0.903,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012319,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T19:00:00,1.069,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012320,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T20:00:00,0.967,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012321,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T21:00:00,1.036,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012322,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T22:00:00,0.968,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012323,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23T23:00:00,0.867,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012400,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T00:00:00,0.714,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012401,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T01:00:00,0.759,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012402,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T02:00:00,0.759,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012403,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T03:00:00,0.719,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012404,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T04:00:00,0.733,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012405,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T05:00:00,0.759,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012406,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T06:00:00,0.714,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012407,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T07:00:00,0.621,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012408,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T08:00:00,0.724,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012409,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T09:00:00,0.633,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012410,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T10:00:00,0.793,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012411,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T11:00:00,0.933,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012412,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T12:00:00,0.839,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012413,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T13:00:00,0.733,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012414,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T14:00:00,0.846,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012415,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T15:00:00,0.719,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012416,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T16:00:00,0.786,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012417,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T17:00:00,0.793,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012418,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T18:00:00,0.833,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012419,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T19:00:00,0.63,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012420,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T20:00:00,0.714,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012421,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T21:00:00,0.724,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012422,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T22:00:00,0.833,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012423,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24T23:00:00,0.821,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012500,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T00:00:00,0.69,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012501,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T01:00:00,0.6,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012502,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T02:00:00,0.759,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012503,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T03:00:00,0.621,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012504,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T04:00:00,0.69,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012505,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T05:00:00,0.778,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012506,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T06:00:00,0.714,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012507,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T07:00:00,0.615,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012508,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T08:00:00,0.667,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012509,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T09:00:00,0.833,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012510,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T10:00:00,0.778,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012511,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T11:00:00,0.862,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012512,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T12:00:00,0.774,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012513,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T13:00:00,0.871,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012514,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T14:00:00,0.967,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012515,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T15:00:00,0.767,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012516,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T16:00:00,0.645,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012517,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T17:00:00,0.806,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012518,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T18:00:00,0.767,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012519,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T19:00:00,0.897,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012520,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T20:00:00,0.679,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012521,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T21:00:00,0.867,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012522,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T22:00:00,0.759,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012523,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25T23:00:00,0.793,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012600,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T00:00:00,0.844,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012601,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T01:00:00,0.812,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012602,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T02:00:00,0.767,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012603,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T03:00:00,0.833,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012604,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T04:00:00,0.903,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012605,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T05:00:00,1.032,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012606,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T06:00:00,0.857,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012607,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T07:00:00,0.903,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012608,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T08:00:00,0.867,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012609,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T09:00:00,0.8,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012610,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T10:00:00,0.966,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012611,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T11:00:00,1.094,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012612,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T12:00:00,1.097,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012613,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T13:00:00,0.828,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012614,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T14:00:00,1.0,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012615,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T15:00:00,1.033,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012616,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T16:00:00,1.097,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012617,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T17:00:00,0.833,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012618,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T18:00:00,1.033,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012619,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T19:00:00,1.032,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012620,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T20:00:00,1.103,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012621,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T21:00:00,1.031,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012622,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T22:00:00,1.032,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012623,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26T23:00:00,0.967,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012700,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T00:00:00,0.821,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012701,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T01:00:00,0.867,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012702,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T02:00:00,0.867,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012703,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T03:00:00,0.867,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012704,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T04:00:00,0.933,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012705,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T05:00:00,0.897,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012706,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T06:00:00,0.862,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012707,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T07:00:00,0.833,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012708,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T08:00:00,0.867,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012709,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T09:00:00,0.938,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012710,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T10:00:00,0.966,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012711,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T11:00:00,1.032,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012712,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T12:00:00,1.033,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012713,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T13:00:00,1.0,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012714,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T14:00:00,0.968,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012715,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T15:00:00,1.0,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012716,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T16:00:00,0.933,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012717,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T17:00:00,1.0,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012718,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T18:00:00,0.966,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012719,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T19:00:00,1.034,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012720,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T20:00:00,1.0,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012721,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T21:00:00,1.0,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012722,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T22:00:00,0.968,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012723,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27T23:00:00,0.903,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012800,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T00:00:00,0.7,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012801,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T01:00:00,0.839,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012802,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T02:00:00,0.906,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012803,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T03:00:00,0.929,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012804,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T04:00:00,0.833,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012805,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T05:00:00,0.833,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012806,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T06:00:00,0.966,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012807,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T07:00:00,0.733,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012808,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T08:00:00,0.808,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012809,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T09:00:00,0.806,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012810,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T10:00:00,1.069,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012811,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T11:00:00,1.138,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012812,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T12:00:00,1.069,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012813,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T13:00:00,1.038,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012814,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T14:00:00,1.103,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012815,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T15:00:00,1.034,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012816,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T16:00:00,0.844,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012817,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T17:00:00,1.0,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012818,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T18:00:00,0.967,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012819,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T19:00:00,0.935,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012820,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T20:00:00,1.0,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012821,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T21:00:00,1.033,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012822,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T22:00:00,1.0,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012823,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28T23:00:00,0.935,True
WORK_SITE_STOLLERY_INSPIRED_SURG_2026012900,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-29T00:00:00,0.933,True
